,DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1649,1,mujets,up_pileup,5,0.0,2.5,140,200,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.00033538867137394845
1650,1,mujets,up_pileup,5,0.0,2.5,200,300,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.0032398826442658901
1651,1,mujets,up_pileup,5,0.0,2.5,300,600,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.012158695608377457
1652,1,mujets,up_pileup,5,0.0,2.5,600,1000,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.0040105655789375305
1653,1,mujets,up_statistic,4,0.0,2.5,20,30,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.027185216546058655
1654,1,mujets,up_statistic,4,0.0,2.5,30,50,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.022709865123033524
1655,1,mujets,up_statistic,4,0.0,2.5,50,70,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.016490675508975983
1656,1,mujets,up_statistic,4,0.0,2.5,70,100,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.018770977854728699
1657,1,mujets,up_statistic,4,0.0,2.5,100,140,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.024550396949052811
1658,1,mujets,up_statistic,4,0.0,2.5,140,200,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.031578309834003448
1659,1,mujets,up_statistic,4,0.0,2.5,200,300,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.055568598210811615
1660,1,mujets,up_statistic,4,0.0,2.5,300,600,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.059189945459365845
1661,1,mujets,up_statistic,4,0.0,2.5,600,1000,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.21780940890312195
1662,1,mujets,up_statistic,5,0.0,2.5,20,30,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.0090617388486862183
1663,1,mujets,up_statistic,5,0.0,2.5,30,50,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.0075699551962316036
1664,1,mujets,up_statistic,5,0.0,2.5,50,70,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.0054968921467661858
1665,1,mujets,up_statistic,5,0.0,2.5,70,100,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.0062569929286837578
1666,1,mujets,up_statistic,5,0.0,2.5,100,140,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.008183465339243412
1667,1,mujets,up_statistic,5,0.0,2.5,140,200,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.010526103898882866
1668,1,mujets,up_statistic,5,0.0,2.5,200,300,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.018522866070270538
1669,1,mujets,up_statistic,5,0.0,2.5,300,600,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.019729981198906898
1670,1,mujets,up_statistic,5,0.0,2.5,600,1000,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.072603136301040649
1671,1,mujets,up_type3,4,0.0,2.5,20,30,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.070578150169589543
1672,1,mujets,up_type3,4,0.0,2.5,30,50,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.031461225738737164
1673,1,mujets,up_type3,4,0.0,2.5,50,70,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.041642500453615824
1674,1,mujets,up_type3,4,0.0,2.5,70,100,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.056931627671009066
1675,1,mujets,up_type3,4,0.0,2.5,100,140,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.10100424899905129
1676,1,mujets,up_type3,4,0.0,2.5,140,200,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.18792842135024898
1677,1,mujets,up_type3,4,0.0,2.5,200,300,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.096742305085462929
1678,1,mujets,up_type3,4,0.0,2.5,300,600,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.16528590958502204
1679,1,mujets,up_type3,4,0.0,2.5,600,1000,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.27156775844034087
1680,1,mujets,up_type3,5,0.0,2.5,20,30,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.023526051368413438
1681,1,mujets,up_type3,5,0.0,2.5,30,50,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.01048707426627638
1682,1,mujets,up_type3,5,0.0,2.5,50,70,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.01388083402805774
1683,1,mujets,up_type3,5,0.0,2.5,70,100,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.018977208469088937
1684,1,mujets,up_type3,5,0.0,2.5,100,140,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.0336680843638891
1685,1,mujets,up_type3,5,0.0,2.5,140,200,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.062642807015018107
1686,1,mujets,up_type3,5,0.0,2.5,200,300,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.032247436450178218
1687,1,mujets,up_type3,5,0.0,2.5,300,600,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.055095302048509973
1688,1,mujets,up_type3,5,0.0,2.5,600,1000,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)+0.0905225860958358
1689,2,comb,down_fsr,4,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0028145897667855024
1690,2,comb,down_fsr,4,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0019994194153696299
1691,2,comb,down_fsr,4,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.002411283552646637
1692,2,comb,down_fsr,4,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0026079581584781408
1693,2,comb,down_fsr,4,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0030238451436161995
1694,2,comb,down_fsr,4,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0076990071684122086
1695,2,comb,down_fsr,4,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.049153037369251251
1696,2,comb,down_fsr,4,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0050204792059957981
1697,2,comb,down_fsr,4,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.00082231132546439767
1698,2,comb,down_fsr,5,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0008041685214266181
1699,2,comb,down_fsr,5,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.00057126267347484827
1700,2,comb,down_fsr,5,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.00068893813295289874
1701,2,comb,down_fsr,5,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.00074513087747618556
1702,2,comb,down_fsr,5,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00086395576363429427
1703,2,comb,down_fsr,5,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0021997164003551006
1704,2,comb,down_fsr,5,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.014043725095689297
1705,2,comb,down_fsr,5,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0014344226801767945
1706,2,comb,down_fsr,5,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.000234946099226363
1707,2,comb,down_hdamp,4,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0020277467556297779
1708,2,comb,down_hdamp,4,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0015630685957148671
1709,2,comb,down_hdamp,4,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0016687915194779634
1710,2,comb,down_hdamp,4,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0040418696589767933
1711,2,comb,down_hdamp,4,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0030331385787576437
1712,2,comb,down_hdamp,4,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.002278253436088562
1713,2,comb,down_hdamp,4,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0025773297529667616
1714,2,comb,down_hdamp,4,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00087013962911441922
1715,2,comb,down_hdamp,4,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0029235770925879478
1716,2,comb,down_hdamp,5,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00057935621589422226
1717,2,comb,down_hdamp,5,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00044659103150479496
1718,2,comb,down_hdamp,5,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00047679757699370384
1719,2,comb,down_hdamp,5,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0011548198526725173
1720,2,comb,down_hdamp,5,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00086661102250218391
1721,2,comb,down_hdamp,5,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00065092957811430097
1722,2,comb,down_hdamp,5,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00073637993773445487
1723,2,comb,down_hdamp,5,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00024861132260411978
1724,2,comb,down_hdamp,5,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00083530775737017393
1725,2,comb,down_isr,4,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0058550355024635792
1726,2,comb,down_isr,4,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0010269958293065429
1727,2,comb,down_isr,4,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0023875590413808823
1728,2,comb,down_isr,4,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0036706640385091305
1729,2,comb,down_isr,4,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0056420061737298965
1730,2,comb,down_isr,4,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0072331801056861877
1731,2,comb,down_isr,4,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0087048979476094246
1732,2,comb,down_isr,4,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.016553539782762527
1733,2,comb,down_isr,4,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0048782611265778542
1734,2,comb,down_isr,5,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0016728673363104463
1735,2,comb,down_isr,5,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00029342737980186939
1736,2,comb,down_isr,5,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00068215973442420363
1737,2,comb,down_isr,5,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0010487611871212721
1738,2,comb,down_isr,5,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0016120017971843481
1739,2,comb,down_isr,5,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0020666229538619518
1740,2,comb,down_isr,5,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0024871136993169785
1741,2,comb,down_isr,5,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0047295829281210899
1742,2,comb,down_isr,5,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0013937889598309994
1743,2,comb,down_jer,4,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0026864022947847843
1744,2,comb,down_jer,4,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0028625607956200838
1745,2,comb,down_jer,4,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0028619547374546528
1746,2,comb,down_jer,4,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.00011829135473817587
1747,2,comb,down_jer,4,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0038130271714180708
1748,2,comb,down_jer,4,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0044356212019920349
1749,2,comb,down_jer,4,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0057756835594773293
1750,2,comb,down_jer,4,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0053591402247548103
1751,2,comb,down_jer,4,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0038657940458506346
1752,2,comb,down_jer,5,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00076754350448027253
1753,2,comb,down_jer,5,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00081787450471892953
1754,2,comb,down_jer,5,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00081770133692771196
1755,2,comb,down_jer,5,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+3.3797528885770589e-05
1756,2,comb,down_jer,5,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0010894363513216376
1757,2,comb,down_jer,5,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.001267320360057056
1758,2,comb,down_jer,5,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0016501953359693289
1759,2,comb,down_jer,5,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.001531182904727757
1760,2,comb,down_jer,5,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.001104512601159513
1761,2,comb,down_jes,4,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.013016204349696636
1762,2,comb,down_jes,4,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0028088060207664967
1763,2,comb,down_jes,4,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0092762075364589691
1764,2,comb,down_jes,4,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0037215999327600002
1765,2,comb,down_jes,4,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0012690691510215402
1766,2,comb,down_jes,4,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0010852732229977846
1767,2,comb,down_jes,4,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0036072451621294022
1768,2,comb,down_jes,4,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0024285726249217987
1769,2,comb,down_jes,4,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0059402100741863251
1770,2,comb,down_jes,5,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0037189156282693148
1771,2,comb,down_jes,5,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.00080251600593328476
1772,2,comb,down_jes,5,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0026503449771553278
1773,2,comb,down_jes,5,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0010633142665028572
1774,2,comb,down_jes,5,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0003625911776907742
1775,2,comb,down_jes,5,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.00031007805955596268
1776,2,comb,down_jes,5,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0010306414915248752
1777,2,comb,down_jes,5,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.00069387792609632015
1778,2,comb,down_jes,5,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0016972029116004705
1779,2,comb,down_pileup,4,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0075233625248074532
1780,2,comb,down_pileup,4,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.013834873214364052
1781,2,comb,down_pileup,4,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0089273927733302116
1782,2,comb,down_pileup,4,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0047245817258954048
1783,2,comb,down_pileup,4,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00070394435897469521
1784,2,comb,down_pileup,4,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00022336450638249516
1785,2,comb,down_pileup,4,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.001041051116771996
1786,2,comb,down_pileup,4,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0083931786939501762
1787,2,comb,down_pileup,4,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0020448029972612858
1788,2,comb,down_pileup,5,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0021495320834219456
1789,2,comb,down_pileup,5,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.003952820785343647
1790,2,comb,down_pileup,5,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0025506836827844381
1791,2,comb,down_pileup,5,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0013498804764822125
1792,2,comb,down_pileup,5,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00020112695347052068
1793,2,comb,down_pileup,5,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-6.3818428316153586e-05
1794,2,comb,down_pileup,5,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00029744318453595042
1795,2,comb,down_pileup,5,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0023980510886758566
1796,2,comb,down_pileup,5,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.00058422941947355866
1797,2,comb,down_qcdscale,4,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0047796503640711308
1798,2,comb,down_qcdscale,4,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00068082712823525071
1799,2,comb,down_qcdscale,4,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0010059335036203265
1800,2,comb,down_qcdscale,4,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0022670743055641651
1801,2,comb,down_qcdscale,4,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0019397542346268892
1802,2,comb,down_qcdscale,4,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0036839456297457218
1803,2,comb,down_qcdscale,4,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.017397748306393623
1804,2,comb,down_qcdscale,4,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.020058941096067429
1805,2,comb,down_qcdscale,4,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0027330308221280575
1806,2,comb,down_qcdscale,5,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0013656143564730883
1807,2,comb,down_qcdscale,5,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00019452204287517816
1808,2,comb,down_qcdscale,5,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.00028740958077833056
1809,2,comb,down_qcdscale,5,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.00064773554913699627
1810,2,comb,down_qcdscale,5,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)+0.0005542155122384429
1811,2,comb,down_qcdscale,5,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0010525558609515429
1812,2,comb,down_qcdscale,5,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0049707852303981781
1813,2,comb,down_qcdscale,5,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0057311258278787136
1814,2,comb,down_qcdscale,5,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00078086595749482512
1815,2,comb,down_statistic,4,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.069260209798812866
1816,2,comb,down_statistic,4,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.037029087543487549
1817,2,comb,down_statistic,4,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.034438721835613251
1818,2,comb,down_statistic,4,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.033712107688188553
1819,2,comb,down_statistic,4,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.02988249808549881
1820,2,comb,down_statistic,4,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.038789883255958557
1821,2,comb,down_statistic,4,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.064465239644050598
1822,2,comb,down_statistic,4,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.056848365813493729
1823,2,comb,down_statistic,4,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.31910997629165649
1824,2,comb,down_statistic,5,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.019788632169365883
1825,2,comb,down_statistic,5,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.010579738765954971
1826,2,comb,down_statistic,5,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0098396353423595428
1827,2,comb,down_statistic,5,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0096320305019617081
1828,2,comb,down_statistic,5,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.008537856861948967
1829,2,comb,down_statistic,5,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.011082823388278484
1830,2,comb,down_statistic,5,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.018418639898300171
1831,2,comb,down_statistic,5,0.0,2.5,300,600,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.016242390498518944
1832,2,comb,down_statistic,5,0.0,2.5,600,1000,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.091174274682998657
1833,2,comb,down_topmass,4,0.0,2.5,20,30,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0026179365813732147
1834,2,comb,down_topmass,4,0.0,2.5,30,50,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0020165620371699333
1835,2,comb,down_topmass,4,0.0,2.5,50,70,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.00222254847176373
1836,2,comb,down_topmass,4,0.0,2.5,70,100,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0020484626293182373
1837,2,comb,down_topmass,4,0.0,2.5,100,140,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0027737712953239679
1838,2,comb,down_topmass,4,0.0,2.5,140,200,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0039884843863546848
1839,2,comb,down_topmass,4,0.0,2.5,200,300,0,1,0.926873*(1.+0.0282033*x)/(1.+0.0260373*x)-0.0040874527767300606
